193	358
39	79	1	1.0
39	157	1	1.0
39	182	1	1.0
39	151	0	1.0
40	98	1	1.0
40	100	1	1.0
40	78	0	1.0
42	57	1	1.0
42	62	1	1.0
43	57	1	1.0
43	69	1	1.0
43	110	1	1.0
43	172	1	1.0
43	177	1	1.0
43	51	0	1.0
44	59	1	1.0
44	105	1	1.0
44	123	1	1.0
44	124	1	1.0
44	125	1	1.0
44	126	1	1.0
44	127	1	1.0
44	135	1	1.0
44	155	1	1.0
44	156	1	1.0
44	57	0	1.0
44	116	0	1.0
44	147	0	1.0
45	47	1	1.0
45	49	1	1.0
46	47	1	1.0
47	48	1	1.0
47	49	1	1.0
47	51	1	1.0
47	52	1	1.0
47	54	1	1.0
47	71	1	1.0
47	170	1	1.0
47	53	0	1.0
48	71	1	1.0
51	61	1	1.0
51	79	1	1.0
51	80	1	1.0
51	81	1	1.0
51	103	1	1.0
51	162	1	1.0
55	56	1	1.0
55	59	1	1.0
55	61	1	1.0
55	123	1	1.0
55	182	1	1.0
56	58	1	1.0
56	79	1	1.0
56	103	1	1.0
56	123	1	1.0
57	67	1	1.0
57	78	1	1.0
57	86	1	1.0
57	87	1	1.0
57	108	1	1.0
57	110	1	1.0
57	114	1	1.0
57	115	1	1.0
57	166	1	1.0
57	167	1	1.0
57	123	0	1.0
59	60	1	1.0
59	61	1	1.0
59	79	1	1.0
59	100	1	1.0
59	123	1	1.0
59	125	1	1.0
59	170	1	1.0
59	182	1	1.0
59	160	0	1.0
59	177	0	1.0
61	81	1	1.0
61	162	1	1.0
61	160	0	1.0
62	63	1	1.0
62	86	1	1.0
63	108	1	1.0
64	65	1	1.0
64	66	1	1.0
64	67	1	1.0
64	68	1	1.0
64	86	1	1.0
64	108	1	1.0
65	108	1	1.0
66	108	1	1.0
67	86	1	1.0
67	167	1	1.0
67	162	0	1.0
69	76	1	1.0
69	71	0	1.0
70	100	1	1.0
71	72	1	1.0
71	73	1	1.0
71	74	1	1.0
71	75	1	1.0
72	100	1	1.0
72	123	1	1.0
75	79	1	1.0
75	123	1	1.0
75	160	0	1.0
77	78	1	1.0
77	118	1	1.0
78	83	1	1.0
78	84	1	1.0
78	85	1	1.0
78	91	1	1.0
78	92	1	1.0
78	93	1	1.0
78	94	1	1.0
78	95	1	1.0
78	96	1	1.0
78	97	1	1.0
79	80	1	1.0
79	81	1	1.0
79	82	1	1.0
79	103	1	1.0
79	132	1	1.0
79	143	1	1.0
79	159	1	1.0
79	162	1	1.0
79	163	1	1.0
81	103	1	1.0
81	143	1	1.0
81	157	1	1.0
81	162	1	1.0
83	84	1	1.0
83	86	1	1.0
84	85	1	1.0
86	87	1	1.0
86	88	1	1.0
86	89	1	1.0
86	90	1	1.0
86	91	1	1.0
86	172	1	1.0
86	177	1	1.0
86	175	0	1.0
89	108	1	1.0
89	111	1	1.0
91	177	1	1.0
95	108	1	1.0
98	100	1	1.0
99	170	1	1.0
100	101	1	1.0
100	106	1	1.0
100	123	1	1.0
103	161	1	1.0
103	160	0	1.0
104	172	1	1.0
104	177	1	1.0
107	108	1	1.0
107	109	1	1.0
108	109	1	1.0
108	111	1	1.0
108	113	1	1.0
108	117	1	1.0
108	137	1	1.0
108	146	1	1.0
108	147	1	1.0
108	148	1	1.0
108	149	1	1.0
108	150	1	1.0
108	151	1	1.0
108	152	1	1.0
108	153	1	1.0
108	154	1	1.0
108	123	0	1.0
109	111	1	1.0
109	136	0	1.0
111	115	1	1.0
111	112	0	1.0
111	120	0	1.0
114	115	1	1.0
114	154	1	1.0
116	123	0	1.0
116	130	0	1.0
119	120	1	1.0
119	170	1	1.0
121	160	0	1.0
123	128	1	1.0
123	130	1	1.0
123	131	1	1.0
123	132	1	1.0
123	133	1	1.0
123	134	1	1.0
123	135	1	1.0
123	136	1	1.0
123	138	1	1.0
123	139	1	1.0
123	140	1	1.0
123	141	1	1.0
123	142	1	1.0
123	143	1	1.0
123	144	1	1.0
123	145	1	1.0
123	155	1	1.0
123	156	1	1.0
123	137	0	1.0
125	126	1	1.0
125	173	1	1.0
125	174	1	1.0
125	175	1	1.0
125	182	1	1.0
125	177	0	1.0
128	129	1	1.0
141	182	1	1.0
143	160	0	1.0
146	151	1	1.0
151	157	0	1.0
151	158	0	1.0
157	158	1	1.0
160	168	1	1.0
160	170	0	1.0
163	170	1	1.0
165	170	1	1.0
171	172	1	1.0
172	176	1	1.0
172	177	1	1.0
172	179	1	1.0
172	180	1	1.0
172	181	1	1.0
172	183	1	1.0
172	184	1	1.0
172	182	0	1.0
175	182	1	1.0
175	177	0	1.0
176	177	1	1.0
177	178	1	1.0
177	179	1	1.0
177	183	1	1.0
177	184	1	1.0
177	186	1	1.0
177	187	1	1.0
177	188	1	1.0
177	189	1	1.0
177	190	1	1.0
177	182	0	1.0
182	185	1	1.0
182	191	1	1.0
182	192	1	1.0
182	187	0	1.0
